Species,Parity
Viridovipera_yunnanensis,1
Viridovipera_gumprechti,1
Viridovipera_vogeli,1
Viridovipera_stejnegeri,1
Cryptelytrops_kanburiensis,1
Cryptelytrops_macrops,1
Cryptelytrops_venustus,1
Cryptelytrops_insularis,1
Cryptelytrops_fasciatus,1
Cryptelytrops_andersonii,1
Cryptelytrops_septentrionalis,1
Cryptelytrops_albolabris,1
Cryptelytrops_cantori,1
Cryptelytrops_purpureomaculatus,1
Cryptelytrops_erythrurus,1
Ovophis_monticola,0
Ovophis_tonkinensis,0
Ovophis_zayuensis,0
Triceratolepidophis_sieversorum,0
Protobothrops_kaulbacki,0
Zhaoermia_mangshanensis,0
Protobothrops_cornutus,0
Protobothrops_xiangchengensis,0
Protobothrops_tokarensis,0
Protobothrops_flavoviridis,0
Protobothrops_mucrosquamatus,0
Protobothrops_elegans,0
Trimeresurus_gracilis,1
Ovophis_okinavensis,1
Gloydius_tsushimaensis,1
Gloydius_brevicaudus,1
Gloydius_blomhoffii,1
Gloydius_ussuriensis,1
Gloydius_strauchi,1
Gloydius_halys,1
Gloydius_shedaoensis,1
Gloydius_saxatilis,1
Gloydius_intermedius,1
Atropoides_occiduus,1
Atropoides_olmec,1
Atropoides_nummifer,1
Atropoides_picadoi,1
Cerrophidion_godmani,1
Cerrophidion_petlalcalensis,1
Cerrophidion_tzotzilorum,1
Porthidium_dunni,1
Porthidium_ophryomegas,1
Porthidium_yucatanicum,1
Porthidium_nasutum,1
Porthidium_lansbergii,1
Porthidium_porrasi,1
Bothrocophias_campbelli,1
Bothrocophias_hyoprora,1
Bothrocophias_microphthalmus,1
Bothrops_pictus,1
Bothrops_ammodytoides,1
Bothrops_itapetiningae,1
Bothrops_alternatus,1
Bothrops_fonsecai,1
Bothrops_cotiara,1
Bothrops_jararaca,1
Bothrops_alcatraz,1
Bothrops_insularis,1
Bothrops_erythromelas,1
Bothrops_neuwiedi,1
Bothrops_diporus,1
Bothriopsis_pulchra,1
Bothriopsis_chloromelas,1
Bothriopsis_bilineata,1
Bothriopsis_taeniata,1
Bothrops_jararacussu,1
Bothrops_brazili,1
Bothrops_punctata,1
Bothrops_lanceolatus,1
Bothrops_caribbaeus,1
Bothrops_asper,1
Bothrops_colombiensis,1
Bothrops_marajoensis,1
Bothrops_atrox,1
Bothrops_leucurus,1
Bothrops_moojeni,1
Ophryacus_undulatus,1
Ophryacus_melanurus,1
Cerrophidion_barbouri,1
Lachesis_muta,0
Lachesis_stenophrys,0
Bothriechis_schlegelii,1
Bothriechis_lateralis,1
Bothriechis_nigroviridis,1
Bothriechis_thalassinus,1
Bothriechis_marchi,1
Bothriechis_bicolor,1
Bothriechis_rowleyi,1
Bothriechis_aurifer,1
Agkistrodon_contortrix,1
Agkistrodon_piscivorus,1
Agkistrodon_bilineatus,1
Agkistrodon_taylori,1
Sistrurus_miliarius,1
Sistrurus_catenatus,1
Crotalus_pricei,1
Crotalus_intermedius,1
Crotalus_tancitarensis,1
Crotalus_transversus,1
Crotalus_ravus,1
Crotalus_cerastes,1
Crotalus_polystictus,1
Crotalus_enyo,1
Crotalus_aquilus,1
Crotalus_lepidus,1
Crotalus_pusillus,1
Crotalus_triseriatus,1
Crotalus_horridus,1
Crotalus_willardi,1
Crotalus_simus,1
Crotalus_durissus,1
Crotalus_basiliscus,1
Crotalus_totonacus,1
Crotalus_molossus,1
Crotalus_tortugensis,1
Crotalus_atrox,1
Crotalus_catalinensis,1
Crotalus_ruber,1
Crotalus_mitchellii,1
Crotalus_adamanteus,1
Crotalus_tigris,1
Crotalus_scutulatus,1
Crotalus_viridis,1
Crotalus_oreganus,1
Enhydris_chinensis,1
Enhydris_matannensis,1
Enhydris_plumbea,1
Enhydris_enhydris,1
Enhydris_jagorii,1
Enhydris_innominata,1
Enhydris_longicauda,1
Enhydris_bocourti,1
Erpeton_tentaculatum,1
Enhydris_polylepis,1
Myron_richardsonii,1
Bitia_hydroides,1
Cantoria_violacea,1
Fordonia_leucobalia,1
Gerarda_prevostiana,1
Enhydris_punctata,1
Homalopsis_buccata,1
Cerberus_australis,1
Cerberus_rynchops,1
Cerberus_microlepis,1
Micrelaps_bicoloratus,0
Oxyrhabdium_leporinum,0
Prosymna_ruspolii,0
Prosymna_visseri,0
Prosymna_janii,0
Prosymna_meleagris,0
Prosymna_greigerti,0
Malpolon_moilensis,0
Malpolon_monspessulanus,0
Rhamphiophis_rubropunctatus,0
Rhamphiophis_oxyrhynchus,0
Dipsina_multimaculata,0
Mimophis_mahfalensis,0
Hemirhagerrhis_viperina,0
Hemirhagerrhis_hildebrandtii,0
Hemirhagerrhis_kelleri,0
Psammophylax_acutus,0
Psammophylax_rhombeatus,0
Psammophylax_tritaeniatus,0
Psammophis_crucifer,0
Psammophis_condanarus,0
Psammophis_lineolatus,0
Psammophis_trigrammus,0
Psammophis_jallae,0
Psammophis_notostictus,0
Psammophis_leightoni,0
Psammophis_angolensis,0
Psammophis_schokari,0
Psammophis_praeornatus,0
Psammophis_punctulatus,0
Psammophis_biseriatus,0
Psammophis_tanganicus,0
Psammophis_lineatus,0
Psammophis_subtaeniatus,0
Psammophis_orientalis,0
Psammophis_sudanensis,0
Psammophis_rukwae,0
Psammophis_sibilans,0
Psammophis_leopardinus,0
Psammophis_phillipsi,0
Psammophis_mossambicus,0
Atractaspis_irregularis,0
Homoroselaps_lacteus,0
Atractaspis_microlepidota,0
Atractaspis_boulengeri,0
Atractaspis_bibronii,0
Atractaspis_corpulenta,0
Atractaspis_micropholis,0
Macrelaps_microlepidotus,0
Amblyodipsas_polylepis,0
Amblyodipsas_dimidiata,0
Xenocalamus_transvaalensis,0
Polemon_notatus,0
Polemon_acanthias,0
Polemon_collaris,0
Aparallactus_modestus,0
Aparallactus_werneri,0
Aparallactus_guentheri,0
Aparallactus_capensis,0
Pseudaspis_cana,1
Pythonodipsas_carinata,0
Buhoma_depressiceps,0
Buhoma_procterae,0
Psammodynastes_pulverulentus,1
Lycophidion_nigromaculatum,0
Lycophidion_laterale,0
Lycophidion_ornatum,0
Lycophidion_capense,0
Lamprophis_swazicus,0
Hormonotus_modestus,0
Mehelya_nyassae,0
Mehelya_stenophthalmus,0
Gonionotophis_brussauxi,0
Mehelya_capensis,0
Mehelya_poensis,0
Pseudoboodon_lemniscatus,0
Bothrolycus_ater,0
Bothrophthalmus_lineatus,0
Bothrophthalmus_brunneus,0
Lamprophis_virgatus,0
Lamprophis_lineatus,0
Lamprophis_olivaceus,0
Lamprophis_fuliginosus,0
Lamprophis_guttatus,0
Lamprophis_fuscus,0
Lamprophis_fiskii,0
Lamprophis_aurora,0
Lamprophis_inornatus,0
Lycodonomorphus_rufulus,0
Lycodonomorphus_whytii,0
Lycodonomorphus_laevissimus,0
Amplorhinus_multimaculatus,1
Duberria_lutrix,1
Duberria_variegata,1
Ditypophis_vivax,0
Compsophis_infralineatus,0
Compsophis_laphystius,0
Compsophis_albiventris,0
Compsophis_boulengeri,0
Alluaudina_bellyi,0
Stenophis_betsileanus,0
Leioheterodon_geayi,0
Leioheterodon_modestus,0
Leioheterodon_madagascariensis,0
Langaha_madagascariensis,0
Micropisthodon_ochraceus,0
Ithycyphus_oursi,0
Ithycyphus_miniatus,0
Madagascarophis_meridionalis,0
Madagascarophis_colubrinus,0
Stenophis_inornatus,0
Stenophis_citrinus,1
Lycodryas_sanctijohannis,1
Stenophis_inopinae,0
Stenophis_granuliceps,0
Stenophis_pseudogranuliceps,1
Dromicodryas_bernieri,0
Dromicodryas_quadrilineatus,0
Bibilava_infrasignatus,0
Bibilava_lateralis,0
Bibilava_stumpffi,0
Bibilava_epistibes,0
Bibilava_martae,0
Heteroliodon_occipitalis,0
Pseudoxyrhopus_ambreensis,0
Liopholidophis_dimorphus,0
Liopholidophis_sexlineatus,1
Liopholidophis_dolicocercus,0
Liophidium_rhodogaster,0
Liophidium_therezieni,0
Liophidium_vaillanti,0
Liophidium_torquatum,0
Liophidium_chabaudi,0
Liophidium_mayottensis,0
Calliophis_melanurus,0
Calliophis_bivirgata,0
Micruroides_euryxanthus,0
Sinomicrurus_japonicus,0
Sinomicrurus_macclellandi,0
Sinomicrurus_kelloggi,0
Micrurus_corallinus,0
Micrurus_albicinctus,0
Micrurus_psyches,0
Micrurus_diastema,0
Micrurus_fulvius,0
Micrurus_narduccii,0
Micrurus_dissoleucus,0
Micrurus_mipartitus,0
Micrurus_surinamensis,0
Micrurus_lemniscatus,0
Micrurus_hemprichii,0
Micrurus_decoratus,0
Micrurus_pyrrhocryptus,0
Micrurus_baliocoryphus,0
Micrurus_altirostris,0
Micrurus_ibiboboca,0
Micrurus_spixii,0
Micrurus_brasiliensis,0
Micrurus_frontalis,0
Hemibungarus_calligaster,0
Ophiophagus_hannah,0
Dendroaspis_polylepis,0
Dendroaspis_angusticeps,0
Aspidelaps_scutatus,0
Walterinnesia_aegyptia,0
Hemachatus_haemachatus,1
Naja_mandalayensis,0
Naja_sumatrana,0
Naja_siamensis,0
Naja_kaouthia,0
Naja_naja,0
Naja_atra,0
Naja_multifasciata,0
Naja_annulata,0
Naja_melanoleuca,0
Naja_nivea,0
Naja_haje,0
Naja_annulifera,0
Naja_pallida,0
Naja_nubiae,0
Naja_katiensis,0
Naja_mossambica,0
Naja_ashei,0
Naja_nigricollis,0
Elapsoidea_nigra,0
Elapsoidea_sundevallii,0
Elapsoidea_semiannulata,0
Bungarus_bungaroides,0
Bungarus_flaviceps,0
Bungarus_fasciatus,0
Bungarus_niger,0
Bungarus_candidus,0
Bungarus_multicinctus,0
Bungarus_sindanus,0
Bungarus_caeruleus,0
Bungarus_ceylonicus,0
Laticauda_laticaudata,0
Laticauda_saintgironsi,0
Laticauda_colubrina,0
Laticauda_guineai,0
Micropechis_ikaheka,0
Toxicocalamus_preussi,0
Demansia_vestigiata,0
Demansia_psammophis,0
Demansia_papuensis,0
Toxicocalamus_loriae,0
Furina_diadema,0
Furina_ornata,0
Simoselaps_semifasciatus,0
Simoselaps_bertholdi,0
Simoselaps_anomalus,0
Aspidomorphus_lineaticollis,0
Aspidomorphus_schlegeli,0
Aspidomorphus_muelleri,0
Acanthophis_antarcticus,1
Acanthophis_praelongus,1
Pseudechis_porphyriacus,1
Pseudechis_australis,0
Pseudechis_butleri,0
Pseudechis_colletti,0
Pseudechis_guttatus,0
Pseudechis_papuanus,0
Cacophis_squamulosus,0
Elapognathus_coronata,1
Rhinoplocephalus_bicolor,1
Rhinoplocephalus_nigrescens,1
Suta_fasciata,1
Suta_monachus,1
Suta_spectabilis,1
Suta_suta,1
Simoselaps_calonotus,0
Vermicella_intermedia,0
Denisonia_devisi,1
Pseudonaja_textilis,0
Pseudonaja_modesta,0
Oxyuranus_scutellatus,0
Oxyuranus_microlepidotus,0
Echiopsis_curta,1
Drysdalia_coronoides,1
Drysdalia_mastersii,1
Austrelaps_superbus,1
Austrelaps_labialis,1
Tropidechis_carinatus,1
Notechis_scutatus,1
Echiopsis_atriceps,1
Hoplocephalus_bitorquatus,1
Hemiaspis_damelii,1
Hemiaspis_signata,1
Emydocephalus_annulatus,1
Aipysurus_eydouxii,1
Aipysurus_laevis,1
Aipysurus_fuscus,1
Aipysurus_apraefrontalis,1
Aipysurus_duboisii,1
Ephalophis_greyae,1
Parahydrophis_mertoni,1
Hydrelaps_darwiniensis,1
Hydrophis_elegans,1
Hydrophis_lapemoides,1
Hydrophis_spiralis,1
Hydrophis_pacificus,1
Hydrophis_semperi,1
Hydrophis_cyanocinctus,1
Hydrophis_parviceps,1
Hydrophis_melanocephalus,1
Lapemis_curtus,1
Pelamis_platura,1
Astrotia_stokesii,1
Hydrophis_atriceps,1
Polyodontognathus_caerulescens,1
Hydrophis_brooki,1
Hydrophis_czeblukovi,1
Enhydrina_schistosa,1
Disteira_major,1
Hydrophis_macdowelli,1
Disteira_kingii,1
Hydrophis_ornatus,1
Acalyptophis_peronii,1
Pseudorabdion_oxycephalum,0
Calamaria_yunnanensis,0
Calamaria_pavimentata,0
Plagiopholis_styani,0
Pseudoxenodon_bambusicola,0
Pseudoxenodon_karlschmidti,0
Pseudoxenodon_macrops,0
Scaphiodontophis_annulatus,0
Sibynophis_subpunctatus,0
Sibynophis_bistrigatus,0
Sibynophis_triangularis,0
Sibynophis_chinensis,0
Sibynophis_collaris,0
Grayia_tholloni,0
Grayia_smithii,0
Grayia_ornata,0
Ahaetulla_fronticincta,1
Ahaetulla_nasuta,1
Ahaetulla_pulverulenta,1
Chrysopelea_taprobanica,0
Chrysopelea_paradisi,0
Chrysopelea_ornata,0
Dendrelaphis_caudolineolatus,0
Dendrelaphis_bifrenalis,0
Dendrelaphis_caudolineatus,0
Dendrelaphis_tristis,0
Dendrelaphis_schokari,0
Boiga_kraepelini,0
Dipsadoboa_unicolor,0
Crotaphopeltis_tornieri,0
Telescopus_fallax,0
Boiga_irregularis,0
Boiga_dendrophila,0
Boiga_cynodon,0
Boiga_forsteni,0
Boiga_barnesii,0
Boiga_multomaculata,0
Boiga_beddomei,0
Boiga_ceylonensis,0
Boiga_trigonata,0
Boiga_pulverulenta,0
Dasypeltis_confusa,0
Dasypeltis_atra,0
Dasypeltis_scabra,0
Dasypeltis_sahelensis,0
Dasypeltis_fasciata,0
Dasypeltis_gansi,0
Scaphiophis_albopunctatus,0
Oligodon_arnensis,0
Oligodon_taeniolatus,0
Oligodon_sublineatus,0
Oligodon_cinereus,0
Oligodon_splendidus,0
Oligodon_maculatus,0
Oligodon_planiceps,0
Oligodon_torquatus,0
Oligodon_theobaldi,0
Oligodon_cruentatus,0
Oligodon_octolineatus,0
Oligodon_chinensis,0
Oligodon_formosanus,0
Oligodon_ocellatus,0
Oligodon_cyclurus,0
Oligodon_taeniatus,0
Oligodon_barroni,0
Coelognathus_radiata,0
Coelognathus_helena,0
Coelognathus_erythrurus,0
Coelognathus_flavolineatus,0
Coelognathus_subradiata,0
Thrasops_jacksonii,0
Thelotornis_capensis,0
Dispholidus_typus,0
Philothamnus_heterodermus,0
Philothamnus_carinatus,0
Philothamnus_nitidus,0
Philothamnus_angolensis,0
Philothamnus_semivariegatus,0
Philothamnus_thomensis,0
Philothamnus_girardi,0
Philothamnus_hoplogaster,0
Philothamnus_natalensis,0
Hapsidophrys_lineatus,0
Hapsidophrys_principis,0
Hapsidophrys_smaragdina,0
Lytorhynchus_diadema,0
Coluber_zebrinus,0
Coluber_dorri,0
Macroprotodon_abubakeri,0
Macroprotodon_cucullatus,0
Hemerophis_socotrae,0
Hemorrhois_ravergieri,0
Hemorrhois_nummifer,0
Hemorrhois_algirus,0
Hemorrhois_hippocrepis,0
Spalerosophis_diadema,0
Spalerosophis_microlepis,0
Platyceps_rogersi,0
Platyceps_rhodorachis,0
Platyceps_karelini,0
Platyceps_florulentus,0
Platyceps_collaris,0
Platyceps_najadum,0
Platyceps_ventromaculatus,0
Dolichophis_jugularis,0
Dolichophis_caspius,0
Dolichophis_schmidti,0
Hierophis_gemonensis,0
Hierophis_viridiflavus,0
Hierophis_spinalis,0
Eirenis_aurolineatus,0
Eirenis_modestus,0
Pseudocyclophis_persicus,0
Eirenis_decemlineatus,0
Eirenis_levantinus,0
Eirenis_thospitis,0
Eirenis_medus,0
Eirenis_lineomaculatus,0
Eirenis_coronelloides,0
Eirenis_rothii,0
Eirenis_punctatolineatus,0
Eirenis_barani,0
Eirenis_collaris,0
Eirenis_eiselti,0
Cyclophiops_major,0
Ptyas_mucosa,0
Ptyas_korros,0
Opheodrys_aestivus,0
Opheodrys_vernalis,0
Oxybelis_aeneus,0
Oxybelis_fulgidus,0
Salvadora_mexicana,0
Tantilla_melanocephala,0
Masticophis_taeniatus,0
Masticophis_flagellum,0
Coluber_constrictor,0
Chironius_carinatus,0
Chironius_quadricarinatus,0
Leptophis_ahaetulla,0
Dendrophidion_dendrophis,0
Drymobius_rhombifer,0
Dendrophidion_percarinatus,0
Pseustes_sulphureus,0
Spilotes_pullatus,0
Phyllorhynchus_decurtatus,0
Trimorphodon_biscutatus,0
Drymarchon_corais,0
Chironius_fuscus,0
Chironius_scurrulus,0
Chironius_grandisquamis,0
Chironius_laevicollis,0
Chironius_bicarinatus,0
Chironius_flavolineatus,0
Chironius_monticola,0
Chironius_exoletus,0
Chironius_multiventris,0
Chironius_laurenti,0
Drymoluber_brazili,0
Drymoluber_dichrous,0
Mastigodryas_melanolomus,0
Mastigodryas_bifossatus,0
Mastigodryas_boddaerti,0
Rhinobothryum_lentiginosum,0
Stenorrhina_freminvillei,0
Chionactis_occipitalis,0
Sonora_semiannulata,0
Chilomeniscus_stramineus,0
Conopsis_nasus,1
Conopsis_biserialis,1
Ficimia_streckeri,0
Gyalopion_canum,0
Sympholis_lippiens,0
Pseudoficimia_frontalis,0
Gonyosoma_jansenii,0
Gonyosoma_oxycephalum,0
Rhadinophis_prasina,0
Rhadinophis_frenatum,0
Rhynchophis_boulengeri,0
Lycodon_ruhstrati,0
Lycodon_laoensis,0
Lycodon_fasciatus,0
Lycodon_paucifasciatus,0
Dinodon_semicarinatum,0
Dinodon_rufozonatum,0
Dryocalamus_nympha,0
Cercaspis_carinatus,0
Lycodon_aulicus,0
Lycodon_zawi,0
Lycodon_osmanhilli,0
Lycodon_capucinus,0
Maculophis_bella,0
Euprepiophis_mandarina,0
Euprepiophis_conspicillata,0
Oreocryptophis_porphyracea,0
Orthriophis_taeniurus,0
Orthriophis_hodgsoni,0
Orthriophis_cantoris,0
Orthriophis_moellendorffi,0
Zamenis_hohenackeri,0
Zamenis_persica,0
Zamenis_situla,0
Rhinechis_scalaris,0
Zamenis_lineata,0
Zamenis_longissimus,0
Elaphe_davidi,0
Elaphe_carinata,0
Elaphe_dione,0
Elaphe_bimaculata,0
Elaphe_climacophora,0
Elaphe_sauromates,0
Elaphe_quatuorlineata,0
Elaphe_quadrivirgata,0
Elaphe_schrenckii,0
Coronella_girondica,0
Elaphe_rufodorsata,1
Coronella_austriaca,1
Senticolis_triaspis,0
Pituophis_deppei,0
Pituophis_vertebralis,0
Pituophis_lineaticollis,0
Pituophis_melanoleucus,0
Pituophis_catenifer,0
Pituophis_ruthveni,0
Pantherophis_bairdi,0
Pantherophis_obsoletus,0
Pantherophis_alleghaniensis,0
Pantherophis_spiloides,0
Pantherophis_vulpinus,0
Pantherophis_guttatus,0
Pantherophis_slowinskii,0
Pantherophis_emoryi,0
Bogertophis_rosaliae,0
Bogertophis_subocularis,0
Rhinocheilus_lecontei,0
Pseudelaphe_flavirufa,0
Arizona_elegans,0
Cemophora_coccinea,0
Lampropeltis_calligaster,0
Lampropeltis_webbi,0
Lampropeltis_pyromelana,0
Lampropeltis_zonata,0
Lampropeltis_elapsoides,0
Lampropeltis_ruthveni,0
Lampropeltis_mexicana,0
Lampropeltis_triangulum,0
Lampropeltis_extenuata,0
Lampropeltis_alterna,0
Lampropeltis_getula,0
Lampropeltis_nigra,0
Lampropeltis_holbrooki,0
Lampropeltis_californiae,0
Lampropeltis_splendida,0
Trachischium_monticola,0
Amphiesma_craspedogaster,0
Amphiesma_sauteri,0
Natriciteres_olivacea,0
Lycognathophis_seychellensis,0
Afronatrix_anoscopus,0
Macropisthodon_rudis,0
Balanophis_ceylonensis,0
Rhabdophis_subminiatus,0
Rhabdophis_nuchalis,0
Rhabdophis_tigrinus,0
Xenochrophis_vittatus,0
Amphiesma_stolatum,0
Xenochrophis_piscator,0
Xenochrophis_flavipunctatus,0
Atretium_schistosum,0
Xenochrophis_punctulatus,0
Atretium_yunnanensis,0
Xenochrophis_asperrimus,0
Aspidura_guentheri,0
Haplocercus_ceylonensis,0
Aspidura_trachyprocta,0
Aspidura_drummondhayi,0
Opisthotropis_guangxiensis,0
Opisthotropis_lateralis,0
Opisthotropis_cheni,0
Opisthotropis_latouchii,0
Sinonatrix_aequifasciata,0
Sinonatrix_annularis,1
Sinonatrix_percarinata,0
Natrix_maura,0
Natrix_tessellata,0
Natrix_natrix,0
Clonophis_kirtlandii,1
Seminatrix_pygaea,1
Regina_alleni,1
Regina_rigida,1
Virginia_striatula,1
Storeria_dekayi,1
Storeria_occipitomaculata,1
Regina_septemvittata,1
Tropidoclonion_lineatum,1
Regina_grahami,1
Nerodia_floridana,1
Nerodia_cyclopion,1
Nerodia_rhombifer,1
Nerodia_taxispilota,1
Nerodia_erythrogaster,1
Nerodia_harteri,1
Nerodia_sipedon,1
Nerodia_fasciata,1
Thamnophis_sirtalis,1
Thamnophis_proximus,1
Thamnophis_sauritus,1
Thamnophis_rufipunctatus,1
Adelophis_foxi,1
Thamnophis_melanogaster,1
Thamnophis_valida,1
Thamnophis_godmani,1
Thamnophis_exsul,1
Thamnophis_scaliger,1
Thamnophis_mendax,1
Thamnophis_sumichrasti,1
Thamnophis_chrysocephalus,1
Thamnophis_fulvus,1
Thamnophis_cyrtopsis,1
Thamnophis_marcianus,1
Thamnophis_eques,1
Thamnophis_hammondii,1
Thamnophis_ordinoides,1
Thamnophis_couchii,1
Thamnophis_gigas,1
Thamnophis_atratus,1
Thamnophis_elegans,1
Thamnophis_brachystoma,1
Thamnophis_butleri,1
Thamnophis_radix,1
Diadophis_punctatus,0
Carphophis_amoenus,0
Farancia_erytrogramma,0
Farancia_abacura,0
Contia_tenuis,0
Heterodon_platirhinos,0
Heterodon_nasicus,0
Heterodon_simus,0
Nothopsis_rugosus,0
Tantalophis_discolor,0
Amastridium_veliferum,0
Coniophanes_fissidens,0
Rhadinaea_fulvivittis,0
Rhadinaea_flavilata,0
Trimetopon_gracile,0
Pseudoleptodeira_latifasciata,0
Hypsiglena_jani,0
Hypsiglena_slevini,0
Hypsiglena_affinis,0
Hypsiglena_ochrorhyncha,0
Hypsiglena_chlorophaea,0
Hypsiglena_torquata,0
Tretanorhinus_variabilis,0
Leptodeira_nigrofasciata,0
Imantodes_inornatus,0
Imantodes_lentiferus,0
Imantodes_cenchoa,0
Imantodes_gemmistratus,0
Leptodeira_frenata,0
Pseudoleptodeira_uribei,0
Leptodeira_punctata,0
Leptodeira_splendida,0
Leptodeira_septentrionalis,0
Leptodeira_rubricata,0
Leptodeira_maculata,0
Leptodeira_bakeri,0
Leptodeira_annulata,0
Adelphicos_quadrivirgatus,0
Tretanorhinus_nigroluteus,0
Hydromorphus_concolor,0
Cryophis_hallbergi,0
Geophis_carinosus,0
Atractus_zidoki,0
Geophis_godmani,0
Atractus_wagleri,0
Atractus_schach,0
Atractus_elaps,0
Atractus_albuquerquei,0
Atractus_badius,0
Atractus_flammigerus,0
Atractus_reticulatus,0
Atractus_zebrinus,0
Atractus_trihedrurus,0
Ninia_atrata,0
Tropidodipsas_sartorii,0
Sibon_nebulatus,0
Dipsas_indica,0
Dipsas_catesbyi,0
Dipsas_variegata,0
Dipsas_neivai,0
Dipsas_pratti,0
Sibynomorphus_turgidus,0
Sibynomorphus_mikanii,0
Dipsas_articulata,0
Dipsas_albifrons,0
Sibynomorphus_neuwiedi,0
Sibynomorphus_ventrimaculatus,0
Crisantophis_nevermanni,0
Conophis_lineatus,0
Psomophis_obtusus,0
Psomophis_joberti,0
Psomophis_genimaculatus,0
Alsophis_elegans,0
Alsophis_biserialis,0
Arrhyton_taeniatum,0
Arrhyton_supernum,0
Arrhyton_vittatum,0
Arrhyton_landoi,0
Arrhyton_procerum,0
Arrhyton_dolichura,0
Arrhyton_tanyplectum,0
Arrhyton_exiguum,0
Alsophis_anomalus,0
Antillophis_andreae,0
Alsophis_vudii,0
Alsophis_cantherigerus,0
Alsophis_portoricensis,0
Alsophis_antillensis,0
Alsophis_rijgersmaei,0
Alsophis_rufiventris,0
Alsophis_antiguae,0
Darlingtonia_haetiana,0
Ialtris_dorsalis,0
Antillophis_parvifrons,0
Hypsirhynchus_ferox,0
Arrhyton_callilaemum,0
Arrhyton_funereum,0
Arrhyton_polylepis,0
Uromacer_catesbyi,0
Uromacer_frenatus,0
Uromacer_oxyrhynchus,0
Liophis_elegantissimus,0
Liophis_anomalus,0
Liophis_lineatus,0
Liophis_paucidens,0
Liophis_meridionalis,0
Liophis_flavifrenatus,0
Xenodon_severus,0
Xenodon_werneri,0
Waglerophis_merremi,0
Xenodon_neuwiedii,0
Lystrophis_histricus,0
Lystrophis_dorbignyi,0
Lystrophis_nattereri,0
Xenodon_guentheri,0
Lystrophis_semicinctus,0
Lystrophis_pulcher,0
Lystrophis_matogrossensis,0
Liophis_atraventer,0
Liophis_almadensis,0
Liophis_jaegeri,0
Liophis_poecilogyrus,0
Liophis_ceii,0
Liophis_juliae,0
Liophis_epinephelus,0
Liophis_reginae,0
Liophis_miliaris,0
Liophis_breviceps,0
Erythrolamprus_aesculapii,0
Erythrolamprus_mimus,0
Liophis_typhlus,0
Umbrivaga_pygmaea,0
Philodryas_nattereri,0
Philodryas_baroni,0
Philodryas_olfersii,0
Philodryas_viridissima,0
Xenoxybelis_boulengeri,0
Xenoxybelis_argenteus,0
Philodryas_mattogrossensis,0
Philodryas_patagoniensis,0
Pseudablabes_agassizii,0
Philodryas_aestivus,0
Philodryas_psammophidea,0
Sordellina_punctata,0
Taeniophallus_nicagus,0
Taeniophallus_brevirostris,0
Echinanthera_melanostigma,0
Taeniophallus_affinis,0
Echinanthera_undulata,0
Phalotris_lemniscatus,0
Phalotris_nasutus,0
Phalotris_mertensi,0
Phalotris_lativittatus,0
Elapomorphus_quinquelineatus,0
Apostolepis_assimilis,0
Apostolepis_dimidiata,0
Apostolepis_albicollaris,0
Apostolepis_flavotorquata,0
Apostolepis_cearensis,0
Apostolepis_sanctaeritae,0
Pseudoeryx_plicatilis,1
Hydrops_triangularis,1
Helicops_infrataeniatus,1
Helicops_gomesi,1
Helicops_carinicaudus,1
Helicops_hagmanni,1
Gomesophis_brasiliensis,1
Calamodontophis_paucidens,1
Tachymenis_peruviana,1
Pseudotomodon_trigonatus,1
Ptychophis_flavovirgatus,1
Tomodon_dorsatus,1
Thamnodynastes_pallidus,1
Thamnodynastes_rutilus,1
Thamnodynastes_strigatus,1
Thamnodynastes_hypoconia,1
Thamnodynastes_lanei,1
Tropidodryas_striaticeps,0
Tropidodryas_serra,0
Xenopholis_scalaris,0
Xenopholis_undulatus,0
Liophis_amarali,0
Hydrodynastes_gigas,0
Hydrodynastes_bicinctus,0
Siphlophis_longicaudatus,0
Siphlophis_pulcher,0
Siphlophis_compressus,0
Siphlophis_cervinus,0
Oxyrhopus_petola,0
Oxyrhopus_trigeminus,0
Oxyrhopus_formosus,0
Oxyrhopus_clathratus,0
Oxyrhopus_rhombifer,0
Oxyrhopus_guibei,0
Oxyrhopus_melanogenys,0
Phimophis_iglesiasi,0
Phimophis_guerini,0
Clelia_rustica,0
Clelia_clelia,0
Drepanoides_anomalus,0
Clelia_bicolor,0
Boiruna_maculata,0
Rachidelus_brazili,0
Pseudoboa_neuwiedii,0
Pseudoboa_coronata,0
Pseudoboa_nigra,0
